Nom;n°_Structure;Statut;Objet;Precision;Localisation;n°_Indiv;Sexe_Bio;Sexe_Genetique;Sexe_Archeo;Classe;Probable;AgeEstime;ClasseAge
ODRATZHEIM Sandgrube, Lotissement du Wehland;1123;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1123;identifié;forces;;associé au corps;1;;;;Adulte;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1123;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1123;possible;seau;;non associé au corps;1;;;;Adulte;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1124;identifié;pincette/pince à épiler;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1124;identifié;peigne;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1125;identifié;forces;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1125;possible;fibule;ansée dissymétrique;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1125;non identifié;lot de perles (vrac);;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1125;possible;couteau;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1125;non identifié;indéterminé;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1125;non identifié;non identifié;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1126;identifié;collier;torque/jonc;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1126;identifié;fibule;autre type;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1126;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1126;identifié;anneau(x) de châtelaine;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1126;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1126;non identifié;non identifié;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1126;possible;châtelaine;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1126;identifié;collier;composite (pendentif[s]+perle[s]);associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1127;identifié;bouclier;;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1127;possible;fourreau;de scramasaxe;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1127;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1127;identifié;peigne;à double denture;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1127;possible;ceinture;garniture double;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1127;non identifié;non identifié;;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1127;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1127;identifié;faune;suidé;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1129;identifié;cruche;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1129;identifié;couteau;;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1129;identifié;ceinture;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1129;identifié;poinçon;;;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1129;possible;pierre(s) à feu;lot;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1129;non identifié;non identifié;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1129;identifié;récipient;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1129;non identifié;indéterminé;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1129;possible;aumônière/sacoche;;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1129;identifié;faune;suidé;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;possible;collier;de perles;associé au corps;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;possible;couteau;;indéterminé;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;identifié;pendant/pendentif;;indéterminé;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;identifié;pendant/pendentif;;indéterminé;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;identifié;anneau(x) de châtelaine;;associé au corps;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;identifié;châtelaine;;associé au corps;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;possible;aumônière/sacoche;sacoche féminine;associé au corps;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;identifié;perle(s) de châtelaine;;;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;identifié;pot;biconique/caréné;non associé au corps;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;identifié;faune;bovidé;indéterminé;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1130;identifié;faune;gallinacé;;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1132;possible;récipient;;indéterminé;1;;;;ND;FAUX;> 15;[15-19]/[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1133;possible;pot;autre type;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1133;possible;faune;suidé;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1133;possible;faune;amphibien/batracien;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;identifié;chaussures/jarretières;garniture simple;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;identifié;chaussures/jarretières;garniture simple;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;identifié;clé;petite clé de type romain;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;non identifié;non identifié;;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;possible;perle(s) de châtelaine;;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;possible;châtelaine;;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;identifié;lame de tisserand;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;identifié;gobelet;apode;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;non identifié;non identifié;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;non identifié;indéterminé;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;possible;ceinture;boucle simple;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;non identifié;indéterminé;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;possible;couteau;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;identifié;œuf;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;possible;faune;suidé;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1134;possible;faune;ovidé/capriné;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1138;identifié;pot verseur;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1138;identifié;gobelet;apode;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1138;identifié;lance;douille ouverte;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1138;possible;récipient;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1138;identifié;bouclier;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1138;identifié;épée;à pommeau;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1138;possible;fourreau;d'épée;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1138;identifié;faune;suidé;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1138;identifié;faune;gallinacé;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1138;identifié;œuf;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1139;identifié;ceinture;boucle simple à appliques/rivets;associé au corps;1;;;;Immature;FAUX;8,5 - 14 ans;[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1139;identifié;couteau;;associé au corps;1;;;;Immature;FAUX;8,5 - 14 ans;[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1139;possible;fourreau;de couteau;associé au corps;1;;;;Immature;FAUX;8,5 - 14 ans;[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1139;identifié;peigne;à simple denture;associé au corps;1;;;;Immature;FAUX;8,5 - 14 ans;[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1139;identifié;étui de peigne;;associé au corps;1;;;;Immature;FAUX;8,5 - 14 ans;[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1140;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1140;identifié;poinçon;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1140;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1140;possible;contenant du défunt/chambre funéraire;;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1140;possible;pierre(s) à feu;unique;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1141;identifié;pot;globulaire/ovoïde;non associé au corps;1;;;;Immature;FAUX;9 mois et 1,5 ans;[0]/[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1141;identifié;collier;de perles;associé au corps;1;;;;Immature;FAUX;9 mois et 1,5 ans;[0]/[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1141;identifié;œuf;;non associé au corps;1;;;;Immature;FAUX;9 mois et 1,5 ans;[0]/[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;identifié;scramasaxe;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;identifié;pot;;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;possible;fourreau;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;possible;couteau;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;identifié;peigne;à double denture;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;possible;aumônière/sacoche;aumônière masculine;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;identifié;faune;gallinacé;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;identifié;faune;suidé;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;fiche;à bélière;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;clou(s);unique;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;pierre(s) à feu;lot;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;faune;suidé;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1145;identifié;flèche;douille ouverte;;1;;;;Immature;VRAI;;
ODRATZHEIM Sandgrube, Lotissement du Wehland;1145;identifié;pot;biconique/caréné;non associé au corps;1;;;;Immature;VRAI;;
ODRATZHEIM Sandgrube, Lotissement du Wehland;1145;identifié;pot;globulaire/ovoïde;non associé au corps;1;;;;Immature;VRAI;;
ODRATZHEIM Sandgrube, Lotissement du Wehland;1145;identifié;pot;biconique/caréné;non associé au corps;1;;;;Immature;VRAI;;
ODRATZHEIM Sandgrube, Lotissement du Wehland;1145;identifié;faune;ichtyofaune;non associé au corps;1;;;;Immature;VRAI;;
ODRATZHEIM Sandgrube, Lotissement du Wehland;1145;identifié;œuf;;non associé au corps;1;;;;Immature;VRAI;;
ODRATZHEIM Sandgrube, Lotissement du Wehland;1148;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1148;identifié;faune;suidé;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1149;possible;gobelet;cylindrique;non associé au corps;1;;;;Immature;FAUX;5,5 - 8,5 ans;[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1149;non identifié;non identifié;;indéterminé;1;;;;Immature;FAUX;5,5 - 8,5 ans;[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1149;identifié;faune;suidé;non associé au corps;1;;;;Immature;FAUX;5,5 - 8,5 ans;[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;identifié;collier;de perles;associé au corps;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;identifié;fibule;ansée dissymétrique;associé au corps;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;identifié;fibule;ansée dissymétrique;associé au corps;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;identifié;cordelière/cingulum;perle;associé au corps;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;identifié;peigne;à double denture;associé au corps;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;identifié;étui de peigne;;associé au corps;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;non identifié;non identifié;;indéterminé;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;possible;châtelaine;;associé au corps;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1150;identifié;faune;ovidé/capriné;non associé au corps;1;;;;Adulte;FAUX;> 30 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1151;possible;poinçon;;associé au corps;1;;;;Adulte;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1151;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1151;identifié;œuf;;non associé au corps;1;;;;Adulte;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1157;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1157;identifié;couteau;;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1157;possible;clou(s);lot;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1157;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1157;possible;pierre(s) à feu;unique;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1157;identifié;faune;ichtyofaune;non associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1157;identifié;œuf;;non associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1175;identifié;peigne;à simple denture;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1182;identifié;scramasaxe;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1182;identifié;fourreau;de scramasaxe;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1182;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1182;identifié;ceinture;garniture triple;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1182;identifié;peigne;à double denture;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1182;possible;poinçon;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1182;possible;pierre à aiguiser;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1182;identifié;forces;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1182;possible;aumônière/sacoche;aumônière masculine;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1190;identifié;flèche;douille ouverte;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1190;identifié;couteau;;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1190;possible;pot;biconique/caréné;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1191;possible;ceinture;garniture simple;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1191;possible;fourreau;;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1196;identifié;épée;à pommeau;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1196;identifié;fourreau;d'épée;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1196;identifié;couteau;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1196;identifié;pincette/pince à épiler;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1196;identifié;poinçon;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1196;non identifié;non identifié;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1196;identifié;pierre(s) à feu;unique;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1197;possible;ceinture;boucle simple;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1197;identifié;couteau;;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1197;identifié;pot;à épaulement;non associé au corps;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1197;non identifié;lot de perles (vrac);;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1197;identifié;œuf;;non associé au corps;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1198;identifié;collier;de perles;associé au corps;1;Féminin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1198;identifié;ceinture;boucle simple;associé au corps;1;Féminin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1198;identifié;fusaïole;;associé au corps;1;Féminin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1198;identifié;clé;grande clé de tradition germanique;associé au corps;1;Féminin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1198;identifié;monnaie;antique;associé au corps;1;Féminin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1198;possible;châtelaine;;associé au corps;1;Féminin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1198;identifié;objet décontextualisé;;associé au corps;1;Féminin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1198;possible;aumônière/sacoche;sacoche féminine;associé au corps;1;Féminin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1199;non identifié;lot de perles (vrac);;indéterminé;1;;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1199;possible;ceinture;boucle simple;indéterminé;1;;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1199;possible;ceinture;;indéterminé;1;;;;Adulte;FAUX;20 - 49 ans;[>20]
